"Listing URL","Property Type","Latitude","Longitude","Star Rating","Number of Active Days","Bedrooms","Has pool","Cleaning Fee","Extra Guest Fee","Average Daily Rate LTM","Occupancy Rate LTM","Annual Revenue LTM"
"http://airbnb.com/rooms/12088025","Private Room","33.60252","-111.96325","4.8","269","1","t","50","10","69","42","11560"
"http://airbnb.com/rooms/12141154","Entire Home","33.47584","-111.96518","5","337","8","t","400","0","1668","50","322186"
"http://airbnb.com/rooms/12142134","Private Room","33.50984","-112.06827","4.9","264","1","f","0","10","46","100","16836"
"http://airbnb.com/rooms/12150276","Condo","33.384","-112.019","4.9","217","Studio","t","0","0","140","89","45603"
"http://airbnb.com/rooms/12192036","Entire Home","33.4865","-112.01581","5","79","3","f","145","18","270","64","69290"
"http://airbnb.com/rooms/12656372","Entire Home","33.52417","-112.07841","4.8","366","2","t","50","0","123","28","13655"
"http://airbnb.com/rooms/12813795","Entire Home","33.45055","-112.08887","5","84","Studio","f","0","0","73","30","8017"
"http://airbnb.com/rooms/12854118","Entire Home","33.44911","-112.0607","5","338","2","f","35","0","146","46","26134"
"http://airbnb.com/rooms/12884345","Private Room","33.35622","-111.98689","4.9","186","1","t","10","20","53","92","18121"
"http://airbnb.com/rooms/12971937","Entire Home","33.60986","-111.96147","5","229","1","f","100","13","154","69","43047"
"http://airbnb.com/rooms/13007768","Private Room","33.50001","-112.08773","4.9","279","1","f","30","0","46","77","13869"
"http://airbnb.com/rooms/13018727","Condo","33.581","-111.965","5","111","1","t","95","0","77","85","26461"
"http://airbnb.com/rooms/13020283","Entire Home","33.46383","-112.05427","4.8","85","1","f","60","0","100","49","23876"
"http://airbnb.com/rooms/13043617","Entire Home","33.45857","-112.08523","5","18","Studio","f","40","0","114","100","43351"
"http://airbnb.com/rooms/13226102","Private Room","33.4305","-112.24721","5","56","1","f","50","0","54","60","13163"
"http://airbnb.com/rooms/13250041","Condo","33.45883","-112.08397","4.8","70","1","f","35","0","76","70","20569"
"http://airbnb.com/rooms/13279869","Entire Home","33.58103","-111.96732","4.9","177","1","t","150","0","149","74","42526"
"http://airbnb.com/rooms/13335269","Entire Home","33.4713","-112.05531","4.9","365","1","t","0","0","103","80","30158"
"http://airbnb.com/rooms/13335557","Private Room","33.58465","-112.12521","4.9","336","1","t","40","13","61","52","14050"
"http://airbnb.com/rooms/13467719","Entire Home","33.50567","-112.10391","5","354","2","t","80","2","182","59","42610"
"http://airbnb.com/rooms/13490885","Entire Home","33.48773","-112.05394","4.2","187","3","t","125","6","157","71","45447"
"http://airbnb.com/rooms/13494431","Entire Home","33.35431","-112.09896","5","131","1","f","59","0","64","70","17222"
"http://airbnb.com/rooms/13496550","Private Room","33.51022","-112.00543","4.7","367","1","t","25","0","77","50","15561"
"http://airbnb.com/rooms/13506047","Entire Home","33.49635","-112.00135","4.9","7","1","t","100","0","125","100","50979"
"http://airbnb.com/rooms/13575969","Entire Home","33.58322","-111.98256","0","121","2","t","150","0","467","31","53893"
"http://airbnb.com/rooms/13579859","Entire Home","33.46824","-112.04702","5","4","1","f","0","0","68","100","24888"
"http://airbnb.com/rooms/13822451","Entire Home","33.49946","-112.03303","5","88","2","f","0","0","110","100","40260"
"http://airbnb.com/rooms/13897730","Private Room","33.60824","-112.01972","5","264","1","t","0","0","79","41","11855"
"http://airbnb.com/rooms/13908349","Condo","33.4581","-112.0779","4.8","53","1","t","0","0","122","20","8929"
"http://airbnb.com/rooms/13943521","Condo","33.47987","-112.06685","4.8","222","1","t","200","8","76","100","43973"
"http://airbnb.com/rooms/13962197","Entire Home","33.49233","-112.06722","4.8","187","1","f","100","0","79","100","35764"
"http://airbnb.com/rooms/14013065","Condo","33.48896","-112.09221","4.5","363","1","f","119","0","103","34","15217"
"http://airbnb.com/rooms/14025962","Entire Home","33.60335","-111.93711","5","367","2","t","35","6","161","39","24936"
"http://airbnb.com/rooms/14048937","Entire Home","33.40832","-112.07186","4.6","367","3","f","0","0","81","100","29646"
"http://airbnb.com/rooms/14200538","Entire Home","33.51039","-112.27803","4.9","290","4","t","150","11","206","40","32241"
"http://airbnb.com/rooms/14338445","Private Room","33.58326","-112.04706","5","357","1","t","0","0","64","39","9136"
"http://airbnb.com/rooms/14474713","Entire Home","33.49968","-112.27767","4.6","32","4","t","160","3","325","98","122061"
"http://airbnb.com/rooms/14474784","Entire Home","33.473","-112.058","5","160","1","t","60","0","78","95","28219"
"http://airbnb.com/rooms/14726626","Private Room","33.50321","-112.09504","5","184","4","t","0","0","45","65","10706"
"http://airbnb.com/rooms/14728960","Entire Home","33.6041","-111.93418","5","209","3","t","0","0","415","45","68351"
"http://airbnb.com/rooms/14730395","Entire Home","33.45566","-112.09119","4.8","98","3","f","250","0","239","32","36395"
"http://airbnb.com/rooms/14755488","Entire Home","33.5109","-112.05871","5","156","1","f","100","0","76","100","37435"
"http://airbnb.com/rooms/14759383","Entire Home","33.29931","-112.00386","4.8","44","3","f","175","0","159","44","50350"
"http://airbnb.com/rooms/14840169","Entire Home","33.58148","-111.94759","4.8","332","1","t","0","0","92","82","27611"
"http://airbnb.com/rooms/14858366","Entire Home","33.48564","-112.02901","5","4","1","f","25","0","88","100","36783"
"http://airbnb.com/rooms/14900644","Condo","33.47266","-111.97143","5","240","2","t","90","0","90","80","34862"
"http://airbnb.com/rooms/14918002","Entire Home","33.30122","-112.02799","4.9","165","3","t","200","0","385","38","53991"
"http://airbnb.com/rooms/14921187","Entire Home","33.46752","-112.10257","5","105","Studio","f","25","0","67","71","17673"
"http://airbnb.com/rooms/14934823","Private Room","33.54824","-112.05793","5","231","1","t","20","0","89","79","26621"
"http://airbnb.com/rooms/14951633","Entire Home","33.46962","-112.10016","4.8","95","1","f","100","0","85","100","32651"
"http://airbnb.com/rooms/14991425","Entire Home","33.529","-112.052","5","216","2","f","0","6","128","100","46848"
"http://airbnb.com/rooms/15025815","Condo","33.59664","-111.98783","4.3","17","1","t","200","0","97","100","35502"
"http://airbnb.com/rooms/15034047","Private Room","33.48762","-112.10938","5","237","1","f","125","15","61","36","9775"
"http://airbnb.com/rooms/15038245","Condo","33.615","-112.099","5","93","1","t","0","0","86","80","25179"
"http://airbnb.com/rooms/15043038","Condo","33.37174","-111.98208","0","142","2","t","100","0","550","18","42162"
"http://airbnb.com/rooms/15046099","Entire Home","33.456","-112.079","4.8","322","1","f","40","0","81","100","36329"
"http://airbnb.com/rooms/15046211","Entire Home","33.45705","-112.07962","4.9","367","1","f","40","0","87","81","31376"
"http://airbnb.com/rooms/15093670","Condo","33.503","-112.034","4.8","25","3","t","0","0","271","72","71414"
"http://airbnb.com/rooms/15117450","Entire Home","33.45243","-112.09695","4.8","367","1","f","25","0","94","46","17047"
"http://airbnb.com/rooms/15153378","Entire Home","33.50057","-112.07635","4.9","331","2","f","120","0","177","54","38300"
"http://airbnb.com/rooms/15153542","Entire Home","33.50191","-112.07719","4.9","265","1","f","140","0","136","44","26543"
"http://airbnb.com/rooms/15178726","Entire Home","33.615","-111.967","5","259","3","t","225","0","285","75","89043"
"http://airbnb.com/rooms/15181310","Entire Home","33.61679","-112.06255","4.8","361","2","f","0","25","139","29","14754"
"http://airbnb.com/rooms/15237521","Entire Home","33.53924","-112.0298","5","302","2","t","195","0","279","63","76149"
"http://airbnb.com/rooms/15342447","Entire Home","33.455","-112.079","4.9","367","0","f","35","0","82","86","30872"
"http://airbnb.com/rooms/15380971","Condo","33.55187","-112.09862","4.8","95","2","f","30","0","73","100","29839"
"http://airbnb.com/rooms/15401306","Condo","33.49881","-112.00246","4.9","187","2","f","75","0","142","81","46795"
"http://airbnb.com/rooms/15401307","Condo","33.49781","-112.0033","4.8","177","1","f","75","0","110","74","34911"
"http://airbnb.com/rooms/15410471","Entire Home","33.38386","-112.0113","4.9","158","2","t","95","0","241","30","31302"
"http://airbnb.com/rooms/15423576","Entire Home","33.48341","-111.96596","5","274","Studio","t","50","0","122","71","34508"
"http://airbnb.com/rooms/15438633","Condo","33.508","-112.044","4.7","66","1","t","50","10","160","89","55443"
"http://airbnb.com/rooms/15454426","Private Room","33.6035","-111.96264","4.8","238","1","t","50","10","140","27","14680"
"http://airbnb.com/rooms/15470826","Entire Home","33.2971","-111.99797","4.9","256","3","f","115","0","182","52","38584"
"http://airbnb.com/rooms/15509939","Entire Home","33.456","-112.08","4.8","347","1","f","60","8","93","83","35846"
"http://airbnb.com/rooms/15520295","Entire Home","33.468","-112.061","4.9","260","3","t","25","0","199","100","77163"
"http://airbnb.com/rooms/15544014","Condo","33.49372","-112.02705","4.7","240","2","t","85","0","90","84","36484"
"http://airbnb.com/rooms/15575597","Entire Home","33.49823","-112.00189","4.5","99","2","t","0","0","114","65","27121"
"http://airbnb.com/rooms/15591737","Entire Home","33.47817","-112.06251","4.8","4","1","f","45","9","62","30","15006"
"http://airbnb.com/rooms/15640791","Entire Home","33.50546","-112.22983","5","35","3","t","0","0","163","17","10143"
"http://airbnb.com/rooms/15657132","Entire Home","33.48668","-112.09529","5","220","Studio","f","0","0","123","61","27462"
"http://airbnb.com/rooms/15665602","Condo","33.51246","-112.0161","5","14","2","t","95","0","111","100","43110"
"http://airbnb.com/rooms/15714102","Condo","33.58095","-111.96588","4.8","121","1","t","250","0","103","66","27151"
"http://airbnb.com/rooms/15744539","Condo","33.50545","-112.28003","4.7","266","3","t","85","0","103","100","45534"
"http://airbnb.com/rooms/15760152","Condo","33.37571","-112.0068","4.9","35","2","t","150","5","99","34","20161"
"http://airbnb.com/rooms/15799226","Entire Home","33.50013","-112.00133","4.7","166","3","f","250","0","260","57","59753"
"http://airbnb.com/rooms/15854769","Entire Home","33.33977","-112.0029","5","292","1","t","90","13","113","55","25455"
"http://airbnb.com/rooms/15874816","Entire Home","33.458","-112.077","5","325","1","f","90","0","150","85","53862"
"http://airbnb.com/rooms/15884614","Condo","33.48299","-112.08062","4.8","69","2","t","50","3","127","28","13017"
"http://airbnb.com/rooms/15950543","Entire Home","33.50259","-111.98536","4.9","163","Studio","f","55","5","153","45","26188"
"http://airbnb.com/rooms/15967100","Condo","33.49718","-112.03745","4.8","4","2","t","100","0","150","100","54900"
"http://airbnb.com/rooms/15967464","Entire Home","33.38177","-111.99273","4.5","166","3","f","150","0","89","95","41858"
"http://airbnb.com/rooms/15974586","Entire Home","33.50068","-111.986","5","190","3","f","150","7","336","55","72838"
"http://airbnb.com/rooms/15985988","Entire Home","33.60498","-111.96458","4.8","349","1","t","75","0","85","73","27114"
"http://airbnb.com/rooms/16025920","Condo","33.61718","-111.93025","5","123","2","t","150","0","72","94","25665"
"http://airbnb.com/rooms/16033767","Entire Home","33.48085","-112.08241","5","7","1","t","70","13","115","100","49410"
"http://airbnb.com/rooms/16050882","Private Room","33.54135","-112.14767","5","311","1","f","5","0","41","78","12064"
"http://airbnb.com/rooms/16070587","Private Room","33.38192","-112.13961","4.8","145","1","f","0","0","60","75","16470"
"http://airbnb.com/rooms/16088176","Condo","33.49668","-112.00141","5","116","1","t","75","0","100","87","35155"
"http://airbnb.com/rooms/16096226","Entire Home","33.47735","-112.02389","4.9","45","1","f","75","3","70","100","37210"
"http://airbnb.com/rooms/16100654","Entire Home","33.53223","-112.04891","5","226","3","t","0","0","313","44","50406"
"http://airbnb.com/rooms/16135328","Entire Home","33.365","-112.115","4.8","214","1","f","100","0","87","87","33689"
"http://airbnb.com/rooms/16148292","Private Room","33.618","-112.06","4.9","4","1","t","30","0","62","100","22692"
"http://airbnb.com/rooms/16164667","Entire Home","33.60797","-111.94267","4.5","354","5","t","304","0","384","46","74394"
"http://airbnb.com/rooms/16177841","Condo","33.58903","-112.12071","5","187","2","t","150","7","117","100","48400"
"http://airbnb.com/rooms/16205820","Entire Home","33.47325","-112.09146","5","205","1","f","60","0","102","66","28496"
"http://airbnb.com/rooms/16206063","Entire Home","33.60045","-111.95866","5","30","4","t","150","0","657","100","267912"
"http://airbnb.com/rooms/16229953","Entire Home","33.51362","-112.04487","4.8","262","2","t","85","8","281","61","66179"
"http://airbnb.com/rooms/16231042","Private Room","33.50476","-112.09533","4.8","86","4","t","0","0","38","100","13908"
"http://airbnb.com/rooms/16231730","Entire Home","33.47357","-112.07238","5","28","2","t","250","0","166","43","32666"
"http://airbnb.com/rooms/16254710","Entire Home","33.48619","-112.02317","0","8","2","f","0","0","77","90","25346"
"http://airbnb.com/rooms/16259984","Entire Home","33.484","-112.092","4.8","198","3","f","250","3","237","61","64466"
"http://airbnb.com/rooms/16287826","Entire Home","33.48659","-112.05103","4.8","189","Studio","t","39","0","84","93","31613"
"http://airbnb.com/rooms/16335559","Entire Home","33.4907","-112.07984","4.9","68","1","t","75","0","106","78","31471"
"http://airbnb.com/rooms/16349223","Entire Home","33.487","-111.996","4.9","367","Studio","f","60","0","72","87","27414"
"http://airbnb.com/rooms/16407981","Entire Home","33.459","-112.059","4.7","4","1","f","50","5","68","100","34038"
"http://airbnb.com/rooms/16436294","Entire Home","33.62011","-111.96853","4.2","94","4","t","252","0","373","37","62286"
"http://airbnb.com/rooms/16459760","Condo","33.58774","-111.9749","5","122","2","t","150","0","172","79","51531"
"http://airbnb.com/rooms/16462639","Condo","33.385","-112.013","5","42","Studio","t","0","0","135","34","16801"
"http://airbnb.com/rooms/16467584","Entire Home","33.60146","-111.96109","4.5","336","5","t","329","0","436","61","113469"
"http://airbnb.com/rooms/16469589","Entire Home","33.46442","-112.0544","4.8","365","1","f","60","0","90","79","29452"
"http://airbnb.com/rooms/16507019","Condo","33.47298","-111.96892","5","18","2","t","0","0","139","53","26962"
"http://airbnb.com/rooms/16515273","Entire Home","33.46042","-112.08633","5","135","1","f","50","0","84","98","34737"
"http://airbnb.com/rooms/16515709","Entire Home","33.51572","-112.10165","4.8","315","Studio","f","45","0","2562","61","574711"
"http://airbnb.com/rooms/16521051","Entire Home","33.48414","-111.97155","4.8","105","5","t","700","0","967","100","446642"
"http://airbnb.com/rooms/16527984","Entire Home","33.33824","-112.00416","4.9","304","1","t","85","0","94","52","20040"
"http://airbnb.com/rooms/16534255","Entire Home","33.462","-112.069","5","329","1","t","65","0","133","67","36519"
"http://airbnb.com/rooms/16540727","Entire Home","33.475","-112.092","5","336","1","f","45","0","111","51","22092"
"http://airbnb.com/rooms/16542822","Condo","33.37351","-111.98296","0","63","2","t","98","0","236","76","70202"
"http://airbnb.com/rooms/16568505","Entire Home","33.48375","-112.09767","5","367","1","t","50","0","78","88","30607"
"http://airbnb.com/rooms/16587847","Condo","33.473","-112.083","4.9","149","1","f","60","10","148","51","31164"
